timestamp,WashingMachine_kW,Dishwasher_kW,Dryer_kW,WaterHeater_kW,Total_kW
2025-03-10 04:45:00,0.0,0.021,0.0,0.11,0.131
2025-03-10 05:00:00,0.041,0.0,0.017,0.058,0.116
2025-03-10 05:15:00,0.012,0.0,0.022,0.118,0.152
2025-03-10 05:30:00,0.018,0.0,0.0,0.088,0.106
2025-03-10 05:45:00,0.0,0.009,0.0,0.031,0.04
2025-03-10 06:00:00,0.0,0.0,0.004,0.064,0.068
2025-03-10 06:15:00,0.009,0.062,0.0,2.076,2.147
2025-03-10 06:30:00,0.041,0.016,0.011,2.04,2.108
2025-03-10 06:45:00,0.0,0.0,0.013,2.071,2.084
2025-03-10 07:00:00,0.0,0.031,0.0,2.132,2.163
2025-03-10 07:15:00,0.053,0.026,0.0,2.021,2.1
2025-03-10 07:30:00,0.014,0.018,0.0,0.076,0.108
2025-03-10 07:45:00,0.0,0.062,0.024,0.076,0.162
2025-03-10 08:00:00,0.037,0.001,0.025,0.03,0.093
2025-03-10 08:15:00,0.0,0.0,0.002,0.038,0.04
2025-03-10 08:30:00,0.0,0.009,0.004,0.057,0.07
2025-03-10 08:45:00,0.026,0.046,0.0,0.098,0.17
2025-03-10 09:00:00,0.0,0.0,0.0,0.056,0.056
2025-03-10 09:15:00,0.0,0.015,0.0,0.072,0.087
2025-03-10 09:30:00,0.005,0.0,0.0,0.113,0.118
2025-03-10 09:45:00,0.0,0.0,0.0,0.062,0.062
2025-03-10 10:00:00,0.005,0.0,0.0,0.074,0.079
2025-03-10 10:15:00,0.0,0.0,0.0,1.702,1.702
2025-03-10 10:30:00,0.003,0.0,0.019,1.72,1.742
2025-03-10 10:45:00,0.0,0.003,0.0,0.044,0.047
2025-03-10 11:00:00,0.034,0.0,0.036,0.069,0.139
2025-03-10 11:15:00,0.0,0.017,0.018,0.04,0.075
2025-03-10 11:30:00,0.023,0.0,0.0,0.086,0.109
2025-03-10 11:45:00,0.0,0.032,0.0,0.048,0.08
2025-03-10 12:00:00,0.0,0.038,0.0,1.643,1.681
2025-03-10 12:15:00,0.0,0.009,0.0,0.049,0.058
2025-03-10 12:30:00,0.0,0.0,0.0,0.093,0.093
2025-03-10 12:45:00,0.011,0.034,0.0,0.108,0.153
2025-03-10 13:00:00,0.0,0.0,0.037,0.131,0.168
2025-03-10 13:15:00,0.0,0.035,0.031,0.078,0.144
2025-03-10 13:30:00,0.046,0.0,0.0,0.16,0.206
2025-03-10 13:45:00,0.0,0.0,0.018,0.067,0.085
2025-03-10 14:00:00,0.014,0.0,0.01,0.11,0.134
2025-03-10 14:15:00,0.0,0.031,0.0,0.055,0.086
2025-03-10 14:30:00,0.0,0.0,0.0,0.044,0.044
2025-03-10 14:45:00,0.036,0.0,0.0,0.068,0.104
2025-03-10 15:00:00,0.0,0.008,0.0,0.044,0.052
2025-03-10 15:15:00,0.019,0.0,0.0,0.126,0.145
2025-03-10 15:30:00,0.0,0.072,0.024,0.117,0.213
2025-03-10 15:45:00,0.0,0.0,0.029,0.003,0.032
2025-03-10 16:00:00,0.0,0.0,0.0,0.09,0.09
2025-03-10 16:15:00,0.02,0.0,0.0,0.097,0.117
2025-03-10 16:30:00,0.0,0.0,0.009,0.081,0.09
2025-03-10 16:45:00,0.0,0.0,0.0,0.071,0.071
2025-03-10 17:00:00,0.0,0.0,0.0,1.764,1.764
2025-03-10 17:15:00,0.012,0.045,0.006,0.009,0.072
2025-03-10 17:30:00,0.0,0.029,0.0,0.057,0.086
2025-03-10 17:45:00,0.041,0.008,0.0,0.095,0.144
2025-03-10 18:00:00,0.631,0.04,0.001,0.072,0.744
2025-03-10 18:15:00,0.588,0.643,0.0,0.036,1.267
2025-03-10 18:30:00,1.836,0.582,0.002,0.073,2.493
2025-03-10 18:45:00,1.829,1.84,0.0,0.048,3.717
2025-03-10 19:00:00,1.815,1.796,2.492,0.026,6.129
2025-03-10 19:15:00,0.407,1.765,2.422,0.068,4.662
2025-03-10 19:30:00,0.409,0.407,2.328,2.442,5.586
2025-03-10 19:45:00,0.288,0.39,2.277,2.419,5.374
2025-03-10 20:00:00,0.036,0.25,2.246,2.43,4.962
2025-03-10 20:15:00,0.0,0.004,0.178,0.023,0.205
2025-03-10 20:30:00,0.017,0.017,0.0,0.131,0.165
2025-03-10 20:45:00,0.014,0.004,0.02,0.106,0.144
2025-03-10 21:00:00,0.016,0.012,0.0,0.031,0.059
2025-03-10 21:15:00,0.026,0.022,0.0,1.604,1.652
2025-03-10 21:30:00,0.0,0.018,0.012,1.584,1.614
2025-03-10 21:45:00,0.0,0.0,0.0,0.076,0.076
2025-03-10 22:00:00,0.03,0.0,0.029,0.054,0.113
2025-03-10 22:15:00,0.023,0.0,0.023,0.091,0.137
2025-03-10 22:30:00,0.021,0.0,0.0,1.878,1.899
2025-03-10 22:45:00,0.0,0.0,0.021,0.136,0.157
2025-03-10 23:00:00,0.012,0.0,0.003,0.082,0.097
2025-03-10 23:15:00,0.0,0.033,0.0,0.072,0.105
2025-03-10 23:30:00,0.03,0.039,0.022,0.022,0.113
2025-03-10 23:45:00,0.0,0.02,0.01,0.067,0.097
2025-03-11 00:00:00,0.0,0.0,0.014,0.013,0.027
2025-03-11 00:15:00,0.072,0.006,0.065,1.554,1.697
2025-03-11 00:30:00,0.036,0.0,0.0,1.537,1.573
2025-03-11 00:45:00,0.0,0.069,0.015,0.047,0.131
2025-03-11 01:00:00,0.0,0.004,0.0,0.038,0.042
2025-03-11 01:15:00,0.014,0.032,0.0,0.062,0.108
2025-03-11 01:30:00,0.001,0.007,0.0,0.055,0.063
2025-03-11 01:45:00,0.0,0.0,0.008,0.117,0.125
2025-03-11 02:00:00,0.013,0.008,0.027,0.057,0.105
2025-03-11 02:15:00,0.0,0.0,0.017,0.038,0.055
2025-03-11 02:30:00,0.0,0.0,0.0,0.0,0.0
2025-03-11 02:45:00,0.011,0.0,0.0,0.088,0.099
2025-03-11 03:00:00,0.004,0.0,0.011,0.066,0.081
2025-03-11 03:15:00,0.0,0.039,0.012,0.028,0.079
2025-03-11 03:30:00,0.02,0.0,0.02,0.096,0.136
2025-03-11 03:45:00,0.03,0.026,0.0,0.075,0.131
2025-03-11 04:00:00,0.0,0.031,0.052,0.043,0.126
2025-03-11 04:15:00,0.007,0.0,0.0,0.087,0.094
2025-03-11 04:30:00,0.017,0.023,0.045,0.067,0.152
2025-03-11 04:45:00,0.051,0.0,0.0,0.065,0.116
2025-03-11 05:00:00,0.0,0.007,0.019,0.023,0.049
2025-03-11 05:15:00,0.0,0.045,0.0,0.07,0.115
2025-03-11 05:30:00,0.006,0.011,0.068,0.028,0.113
2025-03-11 05:45:00,0.0,0.0,0.0,0.04,0.04
2025-03-11 06:00:00,0.0,0.025,0.007,0.089,0.121
2025-03-11 06:15:00,0.019,0.0,0.0,0.096,0.115
2025-03-11 06:30:00,0.019,0.062,0.004,0.0,0.085
2025-03-11 06:45:00,0.019,0.005,0.0,2.07,2.094
2025-03-11 07:00:00,0.031,0.011,0.022,2.094,2.158
2025-03-11 07:15:00,0.0,0.0,0.0,2.121,2.121
2025-03-11 07:30:00,0.0,0.0,0.028,2.106,2.134
2025-03-11 07:45:00,0.019,0.025,0.0,2.105,2.149
2025-03-11 08:00:00,0.0,0.0,0.047,0.061,0.108
2025-03-11 08:15:00,0.0,0.0,0.037,0.059,0.096
2025-03-11 08:30:00,0.0,0.08,0.019,0.049,0.148
2025-03-11 08:45:00,0.598,0.014,0.003,0.099,0.714
2025-03-11 09:00:00,0.643,0.0,0.0,0.087,0.73
2025-03-11 09:15:00,1.603,0.001,0.004,0.024,1.632
2025-03-11 09:30:00,1.608,0.006,0.0,1.817,3.431
2025-03-11 09:45:00,1.657,0.0,0.0,1.799,3.456
2025-03-11 10:00:00,0.429,0.02,0.018,0.073,0.54
2025-03-11 10:15:00,0.448,0.033,0.006,0.105,0.592
2025-03-11 10:30:00,0.346,0.023,0.0,0.051,0.42
2025-03-11 10:45:00,0.0,0.0,0.0,0.087,0.087
2025-03-11 11:00:00,0.011,0.0,0.0,0.105,0.116
2025-03-11 11:15:00,0.016,0.0,0.019,0.035,0.07
2025-03-11 11:30:00,0.0,0.015,0.0,0.083,0.098
2025-03-11 11:45:00,0.0,0.0,0.0,0.063,0.063
2025-03-11 12:00:00,0.032,0.0,0.0,0.055,0.087
2025-03-11 12:15:00,0.0,0.0,0.004,0.015,0.019
2025-03-11 12:30:00,0.0,0.018,0.01,0.047,0.075
2025-03-11 12:45:00,0.0,0.015,0.0,0.058,0.073
2025-03-11 13:00:00,0.0,0.014,0.0,0.101,0.115
2025-03-11 13:15:00,0.0,0.0,0.0,0.051,0.051
2025-03-11 13:30:00,0.0,0.0,0.012,0.039,0.051
2025-03-11 13:45:00,0.034,0.016,0.0,0.027,0.077
2025-03-11 14:00:00,0.0,0.038,0.009,0.043,0.09
2025-03-11 14:15:00,0.0,0.0,0.03,0.011,0.041
2025-03-11 14:30:00,0.0,0.0,0.017,0.057,0.074
2025-03-11 14:45:00,0.0,0.025,0.043,0.055,0.123
2025-03-11 15:00:00,0.014,0.0,0.0,0.046,0.06
2025-03-11 15:15:00,0.0,0.0,0.0,0.054,0.054
2025-03-11 15:30:00,0.024,0.019,0.0,0.054,0.097
2025-03-11 15:45:00,0.1,0.02,0.0,0.06,0.18
2025-03-11 16:00:00,0.0,0.052,0.0,0.066,0.118
2025-03-11 16:15:00,0.018,0.0,0.0,0.012,0.03
2025-03-11 16:30:00,0.0,0.0,0.0,1.421,1.421
2025-03-11 16:45:00,0.0,0.044,0.0,1.473,1.517
2025-03-11 17:00:00,0.0,0.0,0.0,0.038,0.038
2025-03-11 17:15:00,0.0,0.0,0.053,0.06,0.113
2025-03-11 17:30:00,0.0,0.0,0.066,0.067,0.133
2025-03-11 17:45:00,0.0,0.028,0.0,0.05,0.078
2025-03-11 18:00:00,0.01,0.0,0.005,0.061,0.076
2025-03-11 18:15:00,0.0,0.0,0.029,0.074,0.103
2025-03-11 18:30:00,0.027,0.0,0.0,0.108,0.135
2025-03-11 18:45:00,0.014,0.0,0.026,0.133,0.173
2025-03-11 19:00:00,0.006,0.0,0.0,0.091,0.097
2025-03-11 19:15:00,0.004,0.0,0.0,0.094,0.098
2025-03-11 19:30:00,0.0,0.007,0.015,2.077,2.099
2025-03-11 19:45:00,0.0,0.026,0.0,2.076,2.102
2025-03-11 20:00:00,0.005,0.0,0.001,3.766,3.772
2025-03-11 20:15:00,0.01,0.029,0.0,1.905,1.944
2025-03-11 20:30:00,0.0,0.0,0.0,0.046,0.046
2025-03-11 20:45:00,0.0,0.003,0.0,0.107,0.11
2025-03-11 21:00:00,0.005,0.0,0.008,0.08,0.093
2025-03-11 21:15:00,0.0,0.0,0.037,0.051,0.088
2025-03-11 21:30:00,0.038,0.0,0.0,0.066,0.104
2025-03-11 21:45:00,0.016,0.017,0.01,0.03,0.073
2025-03-11 22:00:00,0.032,0.032,0.0,0.038,0.102
2025-03-11 22:15:00,0.0,0.013,0.0,0.076,0.089
2025-03-11 22:30:00,0.034,0.0,0.042,0.013,0.089
2025-03-11 22:45:00,0.0,0.001,0.0,0.03,0.031
2025-03-11 23:00:00,0.0,0.007,0.0,1.962,1.969
2025-03-11 23:15:00,0.0,0.0,0.03,3.653,3.683
2025-03-11 23:30:00,0.006,0.048,0.0,1.773,1.827
2025-03-11 23:45:00,0.046,0.029,0.0,1.737,1.812
2025-03-12 00:00:00,0.0,0.002,0.0,1.698,1.7
2025-03-12 00:15:00,0.009,0.0,0.047,0.043,0.099
2025-03-12 00:30:00,0.032,0.012,0.0,0.003,0.047
2025-03-12 00:45:00,0.0,0.0,0.072,0.01,0.082
2025-03-12 01:00:00,0.004,0.0,0.009,0.073,0.086
2025-03-12 01:15:00,0.0,0.003,0.046,1.64,1.689
2025-03-12 01:30:00,0.0,0.052,0.016,0.056,0.124
2025-03-12 01:45:00,0.0,0.0,0.0,1.622,1.622
2025-03-12 02:00:00,0.025,0.029,0.013,1.581,1.648
2025-03-12 02:15:00,0.027,0.057,0.006,0.024,0.114
2025-03-12 02:30:00,0.0,0.0,0.0,0.0,0.0
2025-03-12 02:45:00,0.029,0.0,0.006,0.024,0.059
2025-03-12 03:00:00,0.004,0.008,0.0,0.055,0.067
2025-03-12 03:15:00,0.0,0.0,0.0,0.025,0.025
2025-03-12 03:30:00,0.0,0.014,0.078,0.064,0.156
2025-03-12 03:45:00,0.0,0.0,0.0,0.009,0.009
2025-03-12 04:00:00,0.0,0.014,0.023,0.072,0.109
2025-03-12 04:15:00,0.022,0.028,0.0,0.024,0.074
2025-03-12 04:30:00,0.016,0.037,0.0,0.052,0.105
2025-03-12 04:45:00,0.089,0.0,0.028,0.057,0.174
2025-03-12 05:00:00,0.017,0.013,0.0,0.061,0.091
2025-03-12 05:15:00,0.0,0.0,0.0,0.058,0.058
2025-03-12 05:30:00,0.013,0.028,0.0,0.011,0.052
2025-03-12 05:45:00,0.0,0.012,0.024,0.116,0.152
2025-03-12 06:00:00,0.049,0.0,0.031,0.037,0.117
2025-03-12 06:15:00,0.0,0.003,0.0,2.63,2.633
2025-03-12 06:30:00,0.0,0.0,0.0,2.608,2.608
2025-03-12 06:45:00,0.047,0.0,0.036,2.648,2.731
2025-03-12 07:00:00,0.0,0.0,0.0,4.545,4.545
2025-03-12 07:15:00,0.0,0.012,0.0,4.543,4.555
2025-03-12 07:30:00,0.004,0.002,0.055,1.634,1.695
2025-03-12 07:45:00,0.0,0.0,0.0,1.717,1.717
2025-03-12 08:00:00,0.0,0.0,0.006,0.101,0.107
2025-03-12 08:15:00,0.0,0.0,0.028,0.038,0.066
2025-03-12 08:30:00,0.0,0.043,0.028,0.104,0.175
2025-03-12 08:45:00,0.0,0.034,0.0,0.047,0.081
2025-03-12 09:00:00,0.0,0.01,0.0,0.076,0.086
2025-03-12 09:15:00,0.0,0.0,0.0,0.039,0.039
2025-03-12 09:30:00,0.029,0.0,0.0,0.115,0.144
2025-03-12 09:45:00,0.029,0.028,0.0,0.066,0.123
2025-03-12 10:00:00,0.0,0.002,0.0,0.077,0.079
2025-03-12 10:15:00,0.0,0.0,0.035,0.118,0.153
2025-03-12 10:30:00,0.035,0.0,0.0,0.082,0.117
2025-03-12 10:45:00,0.036,0.0,0.0,0.118,0.154
2025-03-12 11:00:00,0.0,0.0,0.0,0.057,0.057
2025-03-12 11:15:00,0.019,0.0,0.022,0.058,0.099
2025-03-12 11:30:00,0.0,0.01,0.016,0.065,0.091
2025-03-12 11:45:00,0.003,0.0,0.0,0.06,0.063
2025-03-12 12:00:00,0.023,0.0,0.0,0.083,0.106
2025-03-12 12:15:00,0.004,0.0,0.0,0.056,0.06
2025-03-12 12:30:00,0.0,0.0,0.0,0.05,0.05
2025-03-12 12:45:00,0.011,0.0,0.012,0.058,0.081
2025-03-12 13:00:00,0.008,0.034,0.0,0.032,0.074
2025-03-12 13:15:00,0.0,0.007,0.0,0.064,0.071
2025-03-12 13:30:00,0.01,0.011,0.027,0.0,0.048
2025-03-12 13:45:00,0.0,0.0,0.0,0.048,0.048
2025-03-12 14:00:00,0.0,0.061,0.021,1.486,1.568
2025-03-12 14:15:00,0.037,0.0,0.033,0.045,0.115
2025-03-12 14:30:00,0.004,0.0,0.014,0.095,0.113
2025-03-12 14:45:00,0.057,0.02,0.057,0.03,0.164
2025-03-12 15:00:00,0.064,0.0,0.0,0.067,0.131
2025-03-12 15:15:00,0.054,0.0,0.062,0.038,0.154
2025-03-12 15:30:00,0.002,0.0,0.0,0.057,0.059
2025-03-12 15:45:00,0.026,0.007,0.0,0.086,0.119
2025-03-12 16:00:00,0.0,0.035,0.037,0.042,0.114
2025-03-12 16:15:00,0.033,0.0,0.021,0.039,0.093
2025-03-12 16:30:00,0.042,0.0,0.018,0.038,0.098
2025-03-12 16:45:00,0.06,0.0,0.0,0.081,0.141
2025-03-12 17:00:00,0.0,0.0,0.025,0.061,0.086
2025-03-12 17:15:00,0.0,0.0,0.0,0.06,0.06
2025-03-12 17:30:00,0.0,0.572,0.037,0.072,0.681
2025-03-12 17:45:00,0.0,0.684,0.0,0.089,0.773
2025-03-12 18:00:00,0.014,1.583,0.039,1.551,3.187
2025-03-12 18:15:00,0.0,1.68,0.001,0.062,1.743
2025-03-12 18:30:00,0.0,1.672,0.002,1.93,3.604
2025-03-12 18:45:00,0.0,0.333,0.0,1.875,2.208
2025-03-12 19:00:00,0.047,0.397,0.002,0.044,0.49
2025-03-12 19:15:00,0.0,0.346,0.0,0.08,0.426
2025-03-12 19:30:00,0.012,0.002,0.0,1.551,1.565
2025-03-12 19:45:00,0.013,0.038,0.0,2.433,2.484
2025-03-12 20:00:00,0.059,0.067,0.0,2.448,2.574
2025-03-12 20:15:00,0.0,0.008,0.007,2.415,2.43
2025-03-12 20:30:00,0.042,0.0,0.012,0.026,0.08
2025-03-12 20:45:00,0.0,0.028,2.761,0.054,2.843
2025-03-12 21:00:00,0.032,0.024,2.673,0.064,2.793
2025-03-12 21:15:00,0.0,0.053,2.619,0.056,2.728
2025-03-12 21:30:00,0.0,0.037,2.511,0.08,2.628
2025-03-12 21:45:00,0.0,0.057,2.436,0.012,2.505
2025-03-12 22:00:00,0.0,0.0,0.171,0.033,0.204
2025-03-12 22:15:00,0.011,0.0,0.015,0.054,0.08
2025-03-12 22:30:00,0.006,0.01,0.0,0.05,0.066
2025-03-12 22:45:00,0.0,0.036,0.039,0.075,0.15
2025-03-12 23:00:00,0.0,0.0,0.0,0.094,0.094
2025-03-12 23:15:00,0.016,0.02,0.053,0.076,0.165
2025-03-12 23:30:00,0.0,0.0,0.015,0.094,0.109
2025-03-12 23:45:00,0.0,0.0,0.014,0.068,0.082
2025-03-13 00:00:00,0.0,0.034,0.017,0.06,0.111
2025-03-13 00:15:00,0.007,0.0,0.0,0.116,0.123
2025-03-13 00:30:00,0.038,0.029,0.043,0.085,0.195
2025-03-13 00:45:00,0.0,0.0,0.0,0.098,0.098
2025-03-13 01:00:00,0.0,0.0,0.0,3.425,3.425
2025-03-13 01:15:00,0.0,0.0,0.0,0.047,0.047
2025-03-13 01:30:00,0.0,0.025,0.0,1.511,1.536
2025-03-13 01:45:00,0.038,0.0,0.011,1.541,1.59
2025-03-13 02:00:00,0.0,0.036,0.044,0.07,0.15
2025-03-13 02:15:00,0.015,0.02,0.0,0.059,0.094
2025-03-13 02:30:00,0.0,0.0,0.005,0.085,0.09
2025-03-13 02:45:00,0.004,0.0,0.011,0.114,0.129
2025-03-13 03:00:00,0.02,0.0,0.0,0.093,0.113
2025-03-13 03:15:00,0.0,0.019,0.038,0.105,0.162
2025-03-13 03:30:00,0.0,0.017,0.03,0.067,0.114
2025-03-13 03:45:00,0.0,0.0,0.0,0.086,0.086
2025-03-13 04:00:00,0.055,0.002,0.0,0.064,0.121
2025-03-13 04:15:00,0.004,0.0,0.0,0.134,0.138
2025-03-13 04:30:00,0.024,0.0,0.003,0.074,0.101
2025-03-13 04:45:00,0.0,0.0,0.0,0.086,0.086
2025-03-13 05:00:00,0.0,0.0,0.0,0.121,0.121
2025-03-13 05:15:00,0.0,0.0,0.026,0.121,0.147
2025-03-13 05:30:00,0.039,0.0,0.009,0.049,0.097
2025-03-13 05:45:00,0.009,0.0,0.0,0.12,0.129
2025-03-13 06:00:00,0.006,0.011,0.0,0.074,0.091
2025-03-13 06:15:00,0.055,0.023,0.003,0.015,0.096
2025-03-13 06:30:00,0.0,0.002,0.007,0.099,0.108
2025-03-13 06:45:00,0.059,0.0,0.0,2.141,2.2
2025-03-13 07:00:00,0.0,0.0,0.0,2.251,2.251
2025-03-13 07:15:00,0.0,0.0,0.0,2.209,2.209
2025-03-13 07:30:00,0.025,0.0,0.063,2.218,2.306
2025-03-13 07:45:00,0.0,0.0,0.0,0.069,0.069
2025-03-13 08:00:00,0.015,0.0,0.051,0.065,0.131
2025-03-13 08:15:00,0.014,0.6,0.0,1.759,2.373
2025-03-13 08:30:00,0.015,0.585,0.006,0.118,0.724
2025-03-13 08:45:00,0.0,1.768,0.025,1.939,3.732
2025-03-13 09:00:00,0.0,1.773,0.0,0.108,1.881
2025-03-13 09:15:00,0.026,1.859,0.0,0.056,1.941
2025-03-13 09:30:00,0.0,0.381,0.004,0.105,0.49
2025-03-13 09:45:00,0.0,0.424,0.018,0.0,0.442
2025-03-13 10:00:00,0.0,0.319,0.022,0.058,0.399
2025-03-13 10:15:00,0.0,0.0,0.029,0.093,0.122
2025-03-13 10:30:00,0.033,0.01,0.0,0.019,0.062
2025-03-13 10:45:00,0.038,0.022,0.026,0.098,0.184
2025-03-13 11:00:00,0.003,0.0,0.0,0.079,0.082
2025-03-13 11:15:00,0.054,0.0,0.014,0.072,0.14
2025-03-13 11:30:00,0.0,0.004,0.007,0.067,0.078
2025-03-13 11:45:00,0.044,0.049,0.018,0.121,0.232
2025-03-13 12:00:00,0.0,0.0,0.02,2.02,2.04
2025-03-13 12:15:00,0.0,0.0,0.028,0.092,0.12
2025-03-13 12:30:00,0.0,0.029,0.05,0.022,0.101
2025-03-13 12:45:00,0.031,0.015,0.0,0.01,0.056
2025-03-13 13:00:00,0.058,0.034,0.0,0.03,0.122
2025-03-13 13:15:00,0.015,0.05,0.001,0.059,0.125
2025-03-13 13:30:00,0.0,0.003,0.025,1.968,1.996
2025-03-13 13:45:00,0.0,0.0,0.0,2.025,2.025
2025-03-13 14:00:00,0.0,0.024,0.022,0.095,0.141
2025-03-13 14:15:00,0.0,0.047,0.0,0.045,0.092
2025-03-13 14:30:00,0.042,0.012,0.0,0.043,0.097
2025-03-13 14:45:00,0.032,0.0,0.023,0.063,0.118
2025-03-13 15:00:00,0.004,0.084,0.0,0.094,0.182
2025-03-13 15:15:00,0.003,0.052,0.012,0.116,0.183
2025-03-13 15:30:00,0.038,0.0,0.041,0.094,0.173
2025-03-13 15:45:00,0.0,0.0,0.003,0.038,0.041
2025-03-13 16:00:00,0.002,0.0,0.0,0.082,0.084
2025-03-13 16:15:00,0.037,0.001,0.0,0.073,0.111
2025-03-13 16:30:00,0.027,0.0,0.032,0.041,0.1
2025-03-13 16:45:00,0.005,0.041,0.061,0.073,0.18
2025-03-13 17:00:00,0.018,0.039,0.0,0.051,0.108
2025-03-13 17:15:00,0.0,0.0,0.041,0.103,0.144
2025-03-13 17:30:00,0.0,0.072,0.0,0.066,0.138
2025-03-13 17:45:00,0.0,0.025,0.026,0.057,0.108
2025-03-13 18:00:00,0.012,0.0,0.071,0.117,0.2
2025-03-13 18:15:00,0.0,0.022,0.022,0.127,0.171
2025-03-13 18:30:00,0.0,0.0,0.025,0.092,0.117
2025-03-13 18:45:00,0.031,0.0,0.006,0.051,0.088
2025-03-13 19:00:00,0.019,0.0,0.016,0.045,0.08
2025-03-13 19:15:00,0.024,0.009,0.013,1.946,1.992
2025-03-13 19:30:00,0.011,0.001,0.0,1.96,1.972
2025-03-13 19:45:00,0.004,0.0,0.037,1.943,1.984
2025-03-13 20:00:00,0.0,0.04,0.0,1.952,1.992
2025-03-13 20:15:00,0.009,0.043,0.0,1.954,2.006
2025-03-13 20:30:00,0.013,0.0,0.0,1.968,1.981
2025-03-13 20:45:00,0.0,0.0,0.016,0.076,0.092
2025-03-13 21:00:00,0.059,0.006,0.0,0.074,0.139
2025-03-13 21:15:00,0.028,0.031,0.0,0.086,0.145
2025-03-13 21:30:00,0.0,0.0,0.0,0.071,0.071
2025-03-13 21:45:00,0.016,0.013,0.009,0.075,0.113
2025-03-13 22:00:00,0.0,0.0,0.051,0.106,0.157
2025-03-13 22:15:00,0.0,0.0,0.045,0.054,0.099
2025-03-13 22:30:00,0.0,0.0,0.0,0.15,0.15
2025-03-13 22:45:00,0.021,0.0,0.036,0.05,0.107
2025-03-13 23:00:00,0.004,0.0,0.002,0.105,0.111
2025-03-13 23:15:00,0.0,0.05,0.0,0.04,0.09
2025-03-13 23:30:00,0.003,0.008,0.005,0.124,0.14
2025-03-13 23:45:00,0.012,0.0,0.0,1.538,1.55
2025-03-14 00:00:00,0.0,0.051,0.0,1.561,1.612
2025-03-14 00:15:00,0.0,0.0,0.055,0.089,0.144
2025-03-14 00:30:00,0.0,0.0,0.028,0.081,0.109
2025-03-14 00:45:00,0.009,0.019,0.0,0.08,0.108
2025-03-14 01:00:00,0.0,0.0,0.02,0.153,0.173
2025-03-14 01:15:00,0.0,0.024,0.0,0.072,0.096
2025-03-14 01:30:00,0.0,0.018,0.0,0.063,0.081
2025-03-14 01:45:00,0.0,0.0,0.0,0.061,0.061
2025-03-14 02:00:00,0.069,0.0,0.0,0.096,0.165
2025-03-14 02:15:00,0.0,0.0,0.001,0.059,0.06
2025-03-14 02:30:00,0.031,0.018,0.0,0.052,0.101
2025-03-14 02:45:00,0.0,0.005,0.039,1.7,1.744
2025-03-14 03:00:00,0.0,0.036,0.0,0.099,0.135
2025-03-14 03:15:00,0.05,0.0,0.004,0.103,0.157
2025-03-14 03:30:00,0.0,0.0,0.026,0.093,0.119
2025-03-14 03:45:00,0.0,0.0,0.0,0.054,0.054
2025-03-14 04:00:00,0.0,0.008,0.049,0.127,0.184
2025-03-14 04:15:00,0.0,0.0,0.0,0.074,0.074
2025-03-14 04:30:00,0.02,0.022,0.01,0.055,0.107
2025-03-14 04:45:00,0.052,0.0,0.005,0.063,0.12
2025-03-14 05:00:00,0.0,0.0,0.0,0.102,0.102
2025-03-14 05:15:00,0.011,0.0,0.023,0.069,0.103
2025-03-14 05:30:00,0.045,0.0,0.0,0.137,0.182
2025-03-14 05:45:00,0.0,0.0,0.0,1.598,1.598
2025-03-14 06:00:00,0.028,0.001,0.065,1.71,1.804
2025-03-14 06:15:00,0.033,0.0,0.0,2.267,2.3
2025-03-14 06:30:00,0.022,0.0,0.0,2.255,2.277
2025-03-14 06:45:00,0.0,0.016,0.009,2.26,2.285
2025-03-14 07:00:00,0.0,0.0,0.0,2.258,2.258
2025-03-14 07:15:00,0.0,0.019,0.012,2.329,2.36
2025-03-14 07:30:00,0.021,0.0,0.011,0.057,0.089
2025-03-14 07:45:00,0.0,0.0,0.021,0.089,0.11
2025-03-14 08:00:00,0.038,0.0,0.0,0.109,0.147
2025-03-14 08:15:00,0.0,0.0,0.0,0.111,0.111
2025-03-14 08:30:00,0.007,0.059,0.0,0.14,0.206
2025-03-14 08:45:00,0.0,0.077,0.0,0.12,0.197
2025-03-14 09:00:00,0.033,0.019,0.0,0.097,0.149
2025-03-14 09:15:00,0.015,0.014,0.022,0.109,0.16
2025-03-14 09:30:00,0.007,0.0,0.0,0.095,0.102
2025-03-14 09:45:00,0.008,0.0,0.0,0.106,0.114
2025-03-14 10:00:00,0.002,0.04,0.058,0.063,0.163
2025-03-14 10:15:00,0.0,0.0,0.0,0.099,0.099
2025-03-14 10:30:00,0.0,0.002,0.0,0.1,0.102
2025-03-14 10:45:00,0.044,0.015,0.003,0.083,0.145
2025-03-14 11:00:00,0.0,0.0,0.009,0.08,0.089
2025-03-14 11:15:00,0.0,0.0,0.0,0.099,0.099
2025-03-14 11:30:00,0.0,0.024,0.0,0.147,0.171
2025-03-14 11:45:00,0.012,0.061,0.046,0.144,0.263
2025-03-14 12:00:00,0.0,0.007,0.0,0.135,0.142
2025-03-14 12:15:00,0.0,0.0,0.0,0.114,0.114
2025-03-14 12:30:00,0.0,0.0,0.0,0.124,0.124
2025-03-14 12:45:00,0.0,0.024,0.024,0.128,0.176
2025-03-14 13:00:00,0.0,0.0,0.055,0.093,0.148
2025-03-14 13:15:00,0.0,0.006,0.014,0.081,0.101
2025-03-14 13:30:00,0.0,0.046,0.0,0.129,0.175
2025-03-14 13:45:00,0.004,0.066,0.027,0.135,0.232
2025-03-14 14:00:00,0.029,0.019,0.036,0.124,0.208
